county,precinct,office,district,party,candidate,votes,legdist
Thayer,0001,Attorney General,3,REP,Jon Bruning,104,SW
Thayer,0001,Secretary of State,3,REP,John A. Gale,86,SW
Thayer,0002,Secretary of State,3,DEM,Janet Stewart,43,SW
Thayer,0002,State Treasurer,3,REP,Don Stenberg,126,SW
Thayer,0002,Governor,3,REP,"Dave Heineman, Governor",119,SW
Thayer,0002,Representative,3,ZZZ,Dan Hill,13,FED
Thayer,0002,Representative,3,DEM,Rebekah Davis,27,FED
Thayer,0002,Legislature,3,NON,Russell J. Karpisek,136,32
Thayer,0002,Representative,3,REP,Adrian Smith,126,FED
Thayer,0002,Auditor,3,REP,Mike Foley,131,SW
Thayer,0002,Governor,3,DEM,"Mike Meister, Governor",51,SW
Thayer,0002,State Treasurer,3,DEM,Mark Stoj,39,SW
Thayer,0002,Auditor,3,LIB,Michele Sallach-Grace,21,SW
Thayer,0002,Attorney General,3,REP,Jon Bruning,138,SW
Thayer,0002,Secretary of State,3,REP,John A. Gale,114,SW
Thayer,0003,Secretary of State,3,DEM,Janet Stewart,38,SW
Thayer,0003,State Treasurer,3,REP,Don Stenberg,184,SW
Thayer,0003,Governor,3,REP,"Dave Heineman, Governor",203,SW
Thayer,0003,Representative,3,ZZZ,Dan Hill,6,FED
Thayer,0003,Representative,3,DEM,Rebekah Davis,18,FED
Thayer,0003,Legislature,3,NON,Russell J. Karpisek,148,32
Thayer,0003,Representative,3,REP,Adrian Smith,198,FED
Thayer,0003,Auditor,3,REP,Mike Foley,169,SW
Thayer,0003,Governor,3,DEM,"Mike Meister, Governor",21,SW
Thayer,0004,Representative,3,DEM,Rebekah Davis,36,FED
Thayer,0004,Legislature,3,NON,Russell J. Karpisek,168,32
Thayer,0004,Representative,3,REP,Adrian Smith,169,FED
Thayer,0004,Auditor,3,REP,Mike Foley,194,SW
Thayer,0004,Governor,3,DEM,"Mike Meister, Governor",44,SW
Thayer,0004,State Treasurer,3,DEM,Mark Stoj,39,SW
Thayer,0004,Auditor,3,LIB,Michele Sallach-Grace,20,SW
Thayer,0004,Attorney General,3,REP,Jon Bruning,202,SW
Thayer,0004,Secretary of State,3,REP,John A. Gale,180,SW
Thayer,0005,Secretary of State,3,DEM,Janet Stewart,67,SW
Thayer,0005,State Treasurer,3,REP,Don Stenberg,268,SW
Thayer,0005,Governor,3,REP,"Dave Heineman, Governor",286,SW
Thayer,0005,Representative,3,ZZZ,Dan Hill,32,FED
Thayer,0005,Representative,3,DEM,Rebekah Davis,48,FED
Thayer,0005,Legislature,3,NON,Russell J. Karpisek,258,32
Thayer,0005,Representative,3,REP,Adrian Smith,246,FED
Thayer,0005,Auditor,3,REP,Mike Foley,250,SW
Thayer,0005,Governor,3,DEM,"Mike Meister, Governor",49,SW
Thayer,0005,State Treasurer,3,DEM,Mark Stoj,49,SW
Thayer,0005,Auditor,3,LIB,Michele Sallach-Grace,42,SW
Thayer,0005,Attorney General,3,REP,Jon Bruning,299,SW
Thayer,0005,Secretary of State,3,REP,John A. Gale,241,SW
Thayer,0006,Secretary of State,3,DEM,Janet Stewart,58,SW
Thayer,0006,State Treasurer,3,REP,Don Stenberg,240,SW
Thayer,0006,Governor,3,REP,"Dave Heineman, Governor",251,SW
Thayer,0006,Representative,3,ZZZ,Dan Hill,19,FED
Thayer,0006,Representative,3,DEM,Rebekah Davis,56,FED
Thayer,0006,Legislature,3,NON,Russell J. Karpisek,230,32
Thayer,0006,Representative,3,REP,Adrian Smith,227,FED
Thayer,0006,Auditor,3,REP,Mike Foley,225,SW
Thayer,0006,Governor,3,DEM,"Mike Meister, Governor",67,SW
Thayer,0006,State Treasurer,3,DEM,Mark Stoj,56,SW
Thayer,0006,Auditor,3,LIB,Michele Sallach-Grace,42,SW
Thayer,0006,Attorney General,3,REP,Jon Bruning,267,SW
Thayer,0006,Secretary of State,3,REP,John A. Gale,216,SW
Thayer,0007,Secretary of State,3,DEM,Janet Stewart,83,SW
Thayer,0007,State Treasurer,3,REP,Don Stenberg,226,SW
Thayer,0007,Governor,3,REP,"Dave Heineman, Governor",244,SW
Thayer,0007,Representative,3,ZZZ,Dan Hill,32,FED
Thayer,0007,Representative,3,DEM,Rebekah Davis,68,FED
Thayer,0007,Legislature,3,NON,Russell J. Karpisek,239,32
Thayer,0007,Representative,3,REP,Adrian Smith,211,FED
Thayer,0007,Auditor,3,REP,Mike Foley,227,SW
Thayer,0007,Governor,3,DEM,"Mike Meister, Governor",74,SW
Thayer,0007,State Treasurer,3,DEM,Mark Stoj,65,SW
Thayer,0007,Auditor,3,LIB,Michele Sallach-Grace,39,SW
Thayer,0007,Attorney General,3,REP,Jon Bruning,261,SW
Thayer,0007,Secretary of State,3,REP,John A. Gale,196,SW
Thayer,0008,Representative,3,REP,Adrian Smith,129,FED
Thayer,0008,Representative,3,DEM,Rebekah Davis,30,FED
Thayer,0008,Representative,3,ZZZ,Dan Hill,7,FED
Thayer,0008,Governor,3,REP,"Dave Heineman, Governor",139,SW
Thayer,0008,Governor,3,DEM,"Mike Meister, Governor",39,SW
Thayer,0008,Secretary of State,3,REP,John A. Gale,125,SW
Thayer,0008,Secretary of State,3,DEM,Janet Stewart,39,SW
Thayer,0008,State Treasurer,3,REP,Don Stenberg,125,SW
Thayer,0008,State Treasurer,3,DEM,Mark Stoj,42,SW
Thayer,0008,Attorney General,3,REP,Jon Bruning,152,SW
Thayer,0008,Auditor,3,REP,Mike Foley,136,SW
Thayer,0008,Auditor,3,LIB,Michele Sallach-Grace,18,SW
Thayer,0008,Legislature,3,NON,Russell J. Karpisek,132,32
Thomas,0001,Secretary of State,3,REP,John A. Gale,270,SW
Thomas,0001,Attorney General,3,REP,Jon Bruning,272,SW
Thomas,0001,State Treasurer,3,DEM,Mark Stoj,34,SW
Thomas,0001,Auditor,3,LIB,Michele Sallach-Grace,33,SW
Thomas,0001,Auditor,3,REP,Mike Foley,237,SW
Thomas,0001,Governor,3,DEM,"Mike Meister, Governor",37,SW
Thomas,0001,Representative,3,REP,Adrian Smith,246,FED
Thomas,0001,Representative,3,DEM,Rebekah Davis,35,FED
Thomas,0001,Representative,3,ZZZ,Dan Hill,34,FED
Thomas,0001,Governor,3,REP,"Dave Heineman, Governor",279,SW
Thomas,0001,State Treasurer,3,REP,Don Stenberg,260,SW
Thomas,0001,Secretary of State,3,DEM,Janet Stewart,32,SW
Thurston,0009,Auditor,1,REP,Mike Foley,74,SW
Thurston,0009,Governor,1,DEM,"Mike Meister, Governor",130,SW
Thurston,0009,Governor,1,REP,"Dave Heineman, Governor",71,SW
Thurston,0009,Representative,1,DEM,Ivy Harper,123,FED
Thurston,0009,State Treasurer,1,REP,Don Stenberg,53,SW
Thurston,0009,Secretary of State,1,DEM,Janet Stewart,147,SW
Thurston,0001,Secretary of State,1,REP,John A. Gale,22,SW
Thurston,0001,Representative,1,REP,Jeff Fortenberry,52,FED
Thurston,0001,Legislature,1,NON,Kent Rogert,42,16
Thurston,0001,Attorney General,1,REP,Jon Bruning,66,SW
Thurston,0001,Legislature,1,NON,Lydia N. Brasch,59,16
Thurston,0001,Auditor,1,LIB,Michele Sallach-Grace,42,SW
Thurston,0001,State Treasurer,1,DEM,Mark Stoj,95,SW
Thurston,0001,Auditor,1,REP,Mike Foley,45,SW
Thurston,0001,Governor,1,DEM,"Mike Meister, Governor",84,SW
Thurston,0001,Governor,1,REP,"Dave Heineman, Governor",50,SW
Thurston,0001,Representative,1,DEM,Ivy Harper,79,FED
Thurston,0001,State Treasurer,1,REP,Don Stenberg,32,SW
Thurston,0001,Secretary of State,1,DEM,Janet Stewart,103,SW
Thurston,0002,Secretary of State,1,REP,John A. Gale,30,SW
Thurston,0002,Representative,1,REP,Jeff Fortenberry,36,FED
Thurston,0002,Legislature,1,NON,Kent Rogert,11,16
Thurston,0002,Attorney General,1,REP,Jon Bruning,36,SW
Thurston,0002,Legislature,1,NON,Lydia N. Brasch,29,16
Thurston,0002,Auditor,1,LIB,Michele Sallach-Grace,6,SW
Thurston,0002,State Treasurer,1,DEM,Mark Stoj,9,SW
Thurston,0002,Auditor,1,REP,Mike Foley,32,SW
Thurston,0002,Governor,1,DEM,"Mike Meister, Governor",6,SW
Thurston,0002,Governor,1,REP,"Dave Heineman, Governor",33,SW
Thurston,0002,Representative,1,DEM,Ivy Harper,4,FED
Thurston,0002,State Treasurer,1,REP,Don Stenberg,28,SW
Thurston,0002,Secretary of State,1,DEM,Janet Stewart,6,SW
Thurston,0003,Secretary of State,1,REP,John A. Gale,58,SW
Thurston,0003,Representative,1,REP,Jeff Fortenberry,84,FED
Thurston,0003,Legislature,1,NON,Kent Rogert,41,16
Thurston,0003,Attorney General,1,REP,Jon Bruning,93,SW
Thurston,0003,Legislature,1,NON,Lydia N. Brasch,74,16
Thurston,0003,Auditor,1,LIB,Michele Sallach-Grace,24,SW
Thurston,0003,State Treasurer,1,DEM,Mark Stoj,45,SW
Thurston,0003,Auditor,1,REP,Mike Foley,76,SW
Thurston,0003,Governor,1,DEM,"Mike Meister, Governor",42,SW
Thurston,0003,Governor,1,REP,"Dave Heineman, Governor",81,SW
Thurston,0003,Representative,1,DEM,Ivy Harper,36,FED
Thurston,0003,State Treasurer,1,REP,Don Stenberg,69,SW
Thurston,0003,Secretary of State,1,DEM,Janet Stewart,54,SW
Thurston,0004,Secretary of State,1,REP,John A. Gale,54,SW
Thurston,0004,Representative,1,REP,Jeff Fortenberry,75,FED
Thurston,0004,Legislature,1,NON,Kent Rogert,30,16
Thurston,0004,Attorney General,1,REP,Jon Bruning,86,SW
Thurston,0004,Legislature,1,NON,Lydia N. Brasch,56,16
Thurston,0004,Auditor,1,LIB,Michele Sallach-Grace,17,SW
Thurston,0004,State Treasurer,1,DEM,Mark Stoj,24,SW
Thurston,0004,Auditor,1,REP,Mike Foley,69,SW
Thurston,0004,Governor,1,DEM,"Mike Meister, Governor",24,SW
Thurston,0004,Governor,1,REP,"Dave Heineman, Governor",73,SW
Thurston,0004,Representative,1,DEM,Ivy Harper,21,FED
Thurston,0004,State Treasurer,1,REP,Don Stenberg,66,SW
Thurston,0004,Secretary of State,1,DEM,Janet Stewart,35,SW
Thurston,0005,Secretary of State,1,REP,John A. Gale,87,SW
Thurston,0005,Representative,1,REP,Jeff Fortenberry,111,FED
Thurston,0005,Legislature,1,NON,Kent Rogert,83,16
Thurston,0005,Attorney General,1,REP,Jon Bruning,126,SW
Thurston,0005,Legislature,1,NON,Lydia N. Brasch,96,16
Thurston,0005,Auditor,1,LIB,Michele Sallach-Grace,49,SW
Thurston,0005,State Treasurer,1,DEM,Mark Stoj,93,SW
Thurston,0005,Auditor,1,REP,Mike Foley,99,SW
Thurston,0005,Governor,1,DEM,"Mike Meister, Governor",91,SW
Thurston,0005,Governor,1,REP,"Dave Heineman, Governor",113,SW
Thurston,0005,Representative,1,DEM,Ivy Harper,88,FED
Thurston,0005,State Treasurer,1,REP,Don Stenberg,99,SW
Thurston,0005,Secretary of State,1,DEM,Janet Stewart,100,SW
Thurston,0006,Secretary of State,1,REP,John A. Gale,286,SW
Thurston,0006,Representative,1,REP,Jeff Fortenberry,347,FED
Thurston,0006,Legislature,1,NON,Kent Rogert,154,16
Thurston,0006,Attorney General,1,REP,Jon Bruning,367,SW
Thurston,0006,Legislature,1,NON,Lydia N. Brasch,244,16
Thurston,0006,Auditor,1,LIB,Michele Sallach-Grace,47,SW
Thurston,0006,State Treasurer,1,DEM,Mark Stoj,66,SW
Thurston,0006,Auditor,1,REP,Mike Foley,307,SW
Thurston,0006,Governor,1,DEM,"Mike Meister, Governor",92,SW
Thurston,0006,Governor,1,REP,"Dave Heineman, Governor",328,SW
Thurston,0006,Representative,1,DEM,Ivy Harper,67,FED
Thurston,0006,State Treasurer,1,REP,Don Stenberg,331,SW
Thurston,0006,Secretary of State,1,DEM,Janet Stewart,92,SW
Thurston,0007,Secretary of State,1,REP,John A. Gale,45,SW
Thurston,0007,Representative,1,REP,Jeff Fortenberry,56,FED
Thurston,0007,Legislature,1,NON,Kent Rogert,22,16
Thurston,0007,Attorney General,1,REP,Jon Bruning,55,SW
Thurston,0007,Legislature,1,NON,Lydia N. Brasch,40,16
Thurston,0007,Auditor,1,LIB,Michele Sallach-Grace,9,SW
Thurston,0007,State Treasurer,1,DEM,Mark Stoj,13,SW
Thurston,0007,Auditor,1,REP,Mike Foley,47,SW
Thurston,0007,Governor,1,DEM,"Mike Meister, Governor",16,SW
Thurston,0007,Governor,1,REP,"Dave Heineman, Governor",56,SW
Thurston,0007,Representative,1,DEM,Ivy Harper,14,FED
Thurston,0007,State Treasurer,1,REP,Don Stenberg,48,SW
Thurston,0007,Secretary of State,1,DEM,Janet Stewart,18,SW
Thurston,0008,Secretary of State,1,REP,John A. Gale,29,SW
Thurston,0008,Representative,1,REP,Jeff Fortenberry,35,FED
Thurston,0008,Legislature,1,NON,Kent Rogert,15,16
Thurston,0008,Attorney General,1,REP,Jon Bruning,37,SW
Thurston,0008,Legislature,1,NON,Lydia N. Brasch,23,16
Thurston,0008,Auditor,1,LIB,Michele Sallach-Grace,2,SW
Thurston,0008,State Treasurer,1,DEM,Mark Stoj,6,SW
Thurston,0008,Auditor,1,REP,Mike Foley,34,SW
Thurston,0008,Governor,1,DEM,"Mike Meister, Governor",5,SW
Thurston,0008,Governor,1,REP,"Dave Heineman, Governor",34,SW
Thurston,0008,Representative,1,DEM,Ivy Harper,4,FED
Thurston,0008,State Treasurer,1,REP,Don Stenberg,31,SW
Thurston,0008,Secretary of State,1,DEM,Janet Stewart,6,SW
Thurston,0009,Secretary of State,1,REP,John A. Gale,47,SW
Thurston,0009,Representative,1,REP,Jeff Fortenberry,71,FED
Thurston,0009,Legislature,1,NON,Kent Rogert,90,16
Thurston,0009,Attorney General,1,REP,Jon Bruning,117,SW
Thurston,0009,Legislature,1,NON,Lydia N. Brasch,86,16
Thurston,0009,Auditor,1,LIB,Michele Sallach-Grace,92,SW
Thurston,0009,State Treasurer,1,DEM,Mark Stoj,143,SW
Thurston,0010,Representative,1,REP,Jeff Fortenberry,71,FED
Thurston,0010,Representative,1,DEM,Ivy Harper,22,FED
Thurston,0010,Governor,1,REP,"Dave Heineman, Governor",71,SW
Thurston,0010,Governor,1,DEM,"Mike Meister, Governor",22,SW
Thurston,0010,Secretary of State,1,REP,John A. Gale,51,SW
Thurston,0010,Secretary of State,1,DEM,Janet Stewart,31,SW
Thurston,0010,State Treasurer,1,REP,Don Stenberg,62,SW
Thurston,0010,State Treasurer,1,DEM,Mark Stoj,27,SW
Thurston,0010,Attorney General,1,REP,Jon Bruning,74,SW
Thurston,0010,Auditor,1,REP,Mike Foley,69,SW
Thurston,0010,Auditor,1,LIB,Michele Sallach-Grace,12,SW
Thurston,0010,Legislature,1,NON,Kent Rogert,30,16
Thurston,0010,Legislature,1,NON,Lydia N. Brasch,51,16
Valley,0001,Secretary of State,3,REP,John A. Gale,164,SW
Valley,0001,Attorney General,3,REP,Jon Bruning,186,SW
Valley,0001,State Treasurer,3,DEM,Mark Stoj,39,SW
Valley,0001,Auditor,3,LIB,Michele Sallach-Grace,23,SW
Valley,0001,Auditor,3,REP,Mike Foley,161,SW
Valley,0001,Governor,3,DEM,"Mike Meister, Governor",42,SW
Valley,0001,Representative,3,DEM,Rebekah Davis,27,FED
Valley,0001,Representative,3,REP,Adrian Smith,155,FED
Valley,0001,Representative,3,ZZZ,Dan Hill,37,FED
Valley,0001,Governor,3,REP,"Dave Heineman, Governor",179,SW
Valley,0001,State Treasurer,3,REP,Don Stenberg,171,SW
Valley,0001,Secretary of State,3,DEM,Janet Stewart,49,SW
Valley,0002,Secretary of State,3,REP,John A. Gale,105,SW
Valley,0002,Attorney General,3,REP,Jon Bruning,151,SW
Valley,0002,State Treasurer,3,DEM,Mark Stoj,49,SW
Valley,0002,Auditor,3,LIB,Michele Sallach-Grace,39,SW
Valley,0002,Auditor,3,REP,Mike Foley,121,SW
Valley,0002,Governor,3,DEM,"Mike Meister, Governor",44,SW
Valley,0002,Representative,3,DEM,Rebekah Davis,36,FED
Valley,0002,Representative,3,REP,Adrian Smith,114,FED
Valley,0002,Representative,3,ZZZ,Dan Hill,31,FED
Valley,0002,Governor,3,REP,"Dave Heineman, Governor",139,SW
Valley,0002,State Treasurer,3,REP,Don Stenberg,127,SW
Valley,0002,Secretary of State,3,DEM,Janet Stewart,67,SW
Valley,0003,Secretary of State,3,REP,John A. Gale,158,SW
Valley,0003,Attorney General,3,REP,Jon Bruning,177,SW
Valley,0003,State Treasurer,3,DEM,Mark Stoj,28,SW
Valley,0003,Auditor,3,LIB,Michele Sallach-Grace,22,SW
Valley,0003,Auditor,3,REP,Mike Foley,155,SW
Valley,0003,Governor,3,DEM,"Mike Meister, Governor",37,SW
Valley,0003,Representative,3,DEM,Rebekah Davis,32,FED
Valley,0003,Representative,3,REP,Adrian Smith,138,FED
Valley,0003,Representative,3,ZZZ,Dan Hill,31,FED
Valley,0003,Governor,3,REP,"Dave Heineman, Governor",160,SW
Valley,0003,State Treasurer,3,REP,Don Stenberg,160,SW
Valley,0003,Secretary of State,3,DEM,Janet Stewart,34,SW
Valley,0004,Secretary of State,3,REP,John A. Gale,154,SW
Valley,0004,Attorney General,3,REP,Jon Bruning,174,SW
Valley,0004,State Treasurer,3,DEM,Mark Stoj,33,SW
Valley,0004,Auditor,3,LIB,Michele Sallach-Grace,24,SW
Valley,0004,Auditor,3,REP,Mike Foley,146,SW
Valley,0004,Governor,3,DEM,"Mike Meister, Governor",26,SW
Valley,0004,Representative,3,DEM,Rebekah Davis,23,FED
Valley,0004,Representative,3,REP,Adrian Smith,144,FED
Valley,0004,Representative,3,ZZZ,Dan Hill,34,FED
Valley,0004,Governor,3,REP,"Dave Heineman, Governor",175,SW
Valley,0004,State Treasurer,3,REP,Don Stenberg,159,SW
Valley,0004,Secretary of State,3,DEM,Janet Stewart,35,SW
Valley,0005,Secretary of State,3,REP,John A. Gale,164,SW
Valley,0005,Attorney General,3,REP,Jon Bruning,193,SW
Valley,0005,State Treasurer,3,DEM,Mark Stoj,34,SW
Valley,0005,Auditor,3,LIB,Michele Sallach-Grace,22,SW
Valley,0005,Auditor,3,REP,Mike Foley,161,SW
Valley,0005,Governor,3,DEM,"Mike Meister, Governor",50,SW
Valley,0005,Representative,3,DEM,Rebekah Davis,39,FED
Valley,0005,Representative,3,REP,Adrian Smith,152,FED
Valley,0005,Representative,3,ZZZ,Dan Hill,30,FED
Valley,0005,Governor,3,REP,"Dave Heineman, Governor",169,SW
Valley,0005,State Treasurer,3,REP,Don Stenberg,180,SW
Valley,0005,Secretary of State,3,DEM,Janet Stewart,42,SW
Valley,0006,Secretary of State,3,REP,John A. Gale,106,SW
Valley,0006,Attorney General,3,REP,Jon Bruning,118,SW
Valley,0006,State Treasurer,3,DEM,Mark Stoj,25,SW
Valley,0006,Auditor,3,LIB,Michele Sallach-Grace,15,SW
Valley,0006,Auditor,3,REP,Mike Foley,109,SW
Valley,0006,Governor,3,DEM,"Mike Meister, Governor",23,SW
Valley,0006,Representative,3,DEM,Rebekah Davis,26,FED
Valley,0006,Representative,3,REP,Adrian Smith,98,FED
Valley,0006,Representative,3,ZZZ,Dan Hill,19,FED
Valley,0006,Governor,3,REP,"Dave Heineman, Governor",119,SW
Valley,0006,State Treasurer,3,REP,Don Stenberg,112,SW
Valley,0006,Secretary of State,3,DEM,Janet Stewart,32,SW
Valley,0007,Secretary of State,3,REP,John A. Gale,178,SW
Valley,0007,Attorney General,3,REP,Jon Bruning,203,SW
Valley,0007,State Treasurer,3,DEM,Mark Stoj,34,SW
Valley,0007,Auditor,3,LIB,Michele Sallach-Grace,24,SW
Valley,0007,Auditor,3,REP,Mike Foley,163,SW
Valley,0007,Governor,3,DEM,"Mike Meister, Governor",23,SW
Valley,0007,Representative,3,DEM,Rebekah Davis,32,FED
Valley,0007,Representative,3,REP,Adrian Smith,163,FED
Valley,0007,Representative,3,ZZZ,Dan Hill,33,FED
Valley,0007,Governor,3,REP,"Dave Heineman, Governor",207,SW
Valley,0007,State Treasurer,3,REP,Don Stenberg,185,SW
Valley,0007,Secretary of State,3,DEM,Janet Stewart,39,SW
Valley,0008,Representative,3,REP,Adrian Smith,101,FED
Valley,0008,Representative,3,DEM,Rebekah Davis,21,FED
Valley,0008,Representative,3,ZZZ,Dan Hill,16,FED
Valley,0008,Governor,3,REP,"Dave Heineman, Governor",115,SW
Valley,0008,Governor,3,DEM,"Mike Meister, Governor",20,SW
Valley,0008,Secretary of State,3,REP,John A. Gale,100,SW
Valley,0008,Secretary of State,3,DEM,Janet Stewart,35,SW
Valley,0008,State Treasurer,3,REP,Don Stenberg,104,SW
Valley,0008,State Treasurer,3,DEM,Mark Stoj,27,SW
Valley,0008,Attorney General,3,REP,Jon Bruning,118,SW
Valley,0008,Auditor,3,REP,Mike Foley,105,SW
Valley,0008,Auditor,3,LIB,Michele Sallach-Grace,13,SW
Washington,0001,Secretary of State,1,REP,John A. Gale,284,SW
Washington,0001,Representative,1,REP,Jeff Fortenberry,335,FED
Washington,0001,Attorney General,1,REP,Jon Bruning,374,SW
Washington,0001,Auditor,1,LIB,Michele Sallach-Grace,89,SW
Washington,0001,State Treasurer,1,DEM,Mark Stoj,121,SW
Washington,0001,Auditor,1,REP,Mike Foley,316,SW
Washington,0001,Governor,1,DEM,"Mike Meister, Governor",114,SW
Washington,0001,Legislature,1,NON,Scott Lautenbaugh,196,18
Washington,0001,Governor,1,REP,"Dave Heineman, Governor",351,SW
Washington,0001,Legislature,1,NON,Carl Lorenzen,227,18
Washington,0001,Representative,1,DEM,Ivy Harper,124,FED
Washington,0001,State Treasurer,1,REP,Don Stenberg,325,SW
Washington,0001,Secretary of State,1,DEM,Janet Stewart,150,SW
Washington,0002,Secretary of State,1,REP,John A. Gale,333,SW
Washington,0002,Representative,1,REP,Jeff Fortenberry,375,FED
Washington,0002,Attorney General,1,REP,Jon Bruning,404,SW
Washington,0002,Auditor,1,LIB,Michele Sallach-Grace,88,SW
Washington,0002,State Treasurer,1,DEM,Mark Stoj,120,SW
Washington,0002,Auditor,1,REP,Mike Foley,363,SW
Washington,0002,Governor,1,DEM,"Mike Meister, Governor",110,SW
Washington,0002,Legislature,1,NON,Scott Lautenbaugh,266,18
Washington,0002,Governor,1,REP,"Dave Heineman, Governor",384,SW
Washington,0002,Legislature,1,NON,Carl Lorenzen,186,18
Washington,0002,Representative,1,DEM,Ivy Harper,118,FED
Washington,0002,State Treasurer,1,REP,Don Stenberg,360,SW
Washington,0002,Secretary of State,1,DEM,Janet Stewart,142,SW
Washington,0003,Secretary of State,1,REP,John A. Gale,256,SW
Washington,0003,Representative,1,REP,Jeff Fortenberry,307,FED
Washington,0003,Attorney General,1,REP,Jon Bruning,333,SW
Washington,0003,Auditor,1,LIB,Michele Sallach-Grace,79,SW
Washington,0003,State Treasurer,1,DEM,Mark Stoj,67,SW
Washington,0003,Auditor,1,REP,Mike Foley,278,SW
Washington,0003,Governor,1,DEM,"Mike Meister, Governor",67,SW
Washington,0003,Governor,1,REP,"Dave Heineman, Governor",326,SW
Washington,0003,Representative,1,DEM,Ivy Harper,78,FED
Washington,0003,State Treasurer,1,REP,Don Stenberg,310,SW
Washington,0003,Secretary of State,1,DEM,Janet Stewart,110,SW
Washington,0004,Secretary of State,1,REP,John A. Gale,498,SW
Washington,0004,Representative,1,REP,Jeff Fortenberry,549,FED
Washington,0004,Attorney General,1,REP,Jon Bruning,580,SW
Washington,0004,Auditor,1,LIB,Michele Sallach-Grace,108,SW
Washington,0004,State Treasurer,1,DEM,Mark Stoj,121,SW
Washington,0004,Auditor,1,REP,Mike Foley,515,SW
Washington,0004,Governor,1,DEM,"Mike Meister, Governor",108,SW
Washington,0004,Legislature,1,NON,Scott Lautenbaugh,339,18
Washington,0004,Governor,1,REP,"Dave Heineman, Governor",565,SW
Washington,0004,Legislature,1,NON,Carl Lorenzen,269,18
Washington,0004,Representative,1,DEM,Ivy Harper,115,FED
Washington,0004,State Treasurer,1,REP,Don Stenberg,532,SW
Washington,0004,Secretary of State,1,DEM,Janet Stewart,148,SW
Washington,0005,Secretary of State,1,REP,John A. Gale,292,SW
Washington,0005,Representative,1,REP,Jeff Fortenberry,334,FED
Washington,0005,Attorney General,1,REP,Jon Bruning,353,SW
Washington,0005,Auditor,1,LIB,Michele Sallach-Grace,71,SW
Washington,0005,State Treasurer,1,DEM,Mark Stoj,91,SW
Washington,0005,Auditor,1,REP,Mike Foley,315,SW
Washington,0005,Governor,1,DEM,"Mike Meister, Governor",82,SW
Washington,0005,Legislature,1,NON,Scott Lautenbaugh,138,18
Washington,0005,Governor,1,REP,"Dave Heineman, Governor",366,SW
Washington,0005,Legislature,1,NON,Carl Lorenzen,290,18
Washington,0005,Representative,1,DEM,Ivy Harper,104,FED
Washington,0005,State Treasurer,1,REP,Don Stenberg,333,SW
Washington,0005,Secretary of State,1,DEM,Janet Stewart,122,SW
Washington,0006,Secretary of State,1,REP,John A. Gale,241,SW
Washington,0006,Representative,1,REP,Jeff Fortenberry,271,FED
Washington,0006,Attorney General,1,REP,Jon Bruning,290,SW
Washington,0006,Auditor,1,LIB,Michele Sallach-Grace,68,SW
Washington,0006,State Treasurer,1,DEM,Mark Stoj,71,SW
Washington,0006,Auditor,1,REP,Mike Foley,237,SW
Washington,0006,Governor,1,DEM,"Mike Meister, Governor",72,SW
Washington,0006,Legislature,1,NON,Scott Lautenbaugh,125,18
Washington,0006,Governor,1,REP,"Dave Heineman, Governor",275,SW
Washington,0006,Legislature,1,NON,Carl Lorenzen,206,18
Washington,0006,Representative,1,DEM,Ivy Harper,71,FED
Washington,0006,State Treasurer,1,REP,Don Stenberg,260,SW
Washington,0006,Secretary of State,1,DEM,Janet Stewart,90,SW
Washington,0007,Secretary of State,1,REP,John A. Gale,322,SW
Washington,0007,Representative,1,REP,Jeff Fortenberry,370,FED
