"","county","precinct","district","office","party","candidate","votes"
"1097","Sarpy","Precinct 26",3,"Mem of Leg","","Write-ins",5
"1098","Sarpy","",45,"Mem of Leg","","Sue Crawford",8774
"1099","Sarpy","Precinct 1",45,"Mem of Leg","","Sue Crawford",584
"1100","Sarpy","Precinct 2",45,"Mem of Leg","","Sue Crawford",502
"1101","Sarpy","Precinct 3",45,"Mem of Leg","","Sue Crawford",846
"1102","Sarpy","Precinct 4",45,"Mem of Leg","","Sue Crawford",721
"1103","Sarpy","Precinct 5",45,"Mem of Leg","","Sue Crawford",620
"1104","Sarpy","Precinct 6",45,"Mem of Leg","","Sue Crawford",722
"1105","Sarpy","Precinct 7",45,"Mem of Leg","","Sue Crawford",664
"1106","Sarpy","Precinct 8",45,"Mem of Leg","","Sue Crawford",605
"1107","Sarpy","Precinct 9",45,"Mem of Leg","","Sue Crawford",687
"1108","Sarpy","Precinct 10",45,"Mem of Leg","","Sue Crawford",452
"1109","Sarpy","Precinct 11",45,"Mem of Leg","","Sue Crawford",813
"1110","Sarpy","Precinct 12",45,"Mem of Leg","","Sue Crawford",698
"1111","Sarpy","Precinct 13",45,"Mem of Leg","","Sue Crawford",860
"1112","Sarpy","",45,"Mem of Leg","","Michael J. Cook",6734
"1113","Sarpy","Precinct 1",45,"Mem of Leg","","Michael J. Cook",329
"1114","Sarpy","Precinct 2",45,"Mem of Leg","","Michael J. Cook",425
"1115","Sarpy","Precinct 3",45,"Mem of Leg","","Michael J. Cook",536
"1116","Sarpy","Precinct 4",45,"Mem of Leg","","Michael J. Cook",509
"1117","Sarpy","Precinct 5",45,"Mem of Leg","","Michael J. Cook",388
"1118","Sarpy","Precinct 6",45,"Mem of Leg","","Michael J. Cook",510
"1119","Sarpy","Precinct 7",45,"Mem of Leg","","Michael J. Cook",479
"1120","Sarpy","Precinct 8",45,"Mem of Leg","","Michael J. Cook",486
"1121","Sarpy","Precinct 9",45,"Mem of Leg","","Michael J. Cook",436
"1122","Sarpy","Precinct 10",45,"Mem of Leg","","Michael J. Cook",369
"1123","Sarpy","Precinct 11",45,"Mem of Leg","","Michael J. Cook",825
"1124","Sarpy","Precinct 12",45,"Mem of Leg","","Michael J. Cook",724
"1125","Sarpy","Precinct 13",45,"Mem of Leg","","Michael J. Cook",718
"1126","Sarpy","",45,"Mem of Leg","","Write-ins",49
"1127","Sarpy","Precinct 1",45,"Mem of Leg","","Write-ins",7
"1128","Sarpy","Precinct 2",45,"Mem of Leg","","Write-ins",2
"1129","Sarpy","Precinct 3",45,"Mem of Leg","","Write-ins",4
"1130","Sarpy","Precinct 4",45,"Mem of Leg","","Write-ins",4
"1131","Sarpy","Precinct 5",45,"Mem of Leg","","Write-ins",4
"1132","Sarpy","Precinct 6",45,"Mem of Leg","","Write-ins",3
"1133","Sarpy","Precinct 7",45,"Mem of Leg","","Write-ins",4
"1134","Sarpy","Precinct 8",45,"Mem of Leg","","Write-ins",4
"1135","Sarpy","Precinct 9",45,"Mem of Leg","","Write-ins",3
"1136","Sarpy","Precinct 10",45,"Mem of Leg","","Write-ins",4
"1137","Sarpy","Precinct 11",45,"Mem of Leg","","Write-ins",7
"1138","Sarpy","Precinct 12",45,"Mem of Leg","","Write-ins",2
"1139","Sarpy","Precinct 13",45,"Mem of Leg","","Write-ins",1
"1140","Sarpy","",49,"Mem of Leg","","John Murante",15137
"1141","Sarpy","Precinct 51",49,"Mem of Leg","","John Murante",1709
"1142","Sarpy","Precinct 52",49,"Mem of Leg","","John Murante",1616
"1143","Sarpy","Precinct 53",49,"Mem of Leg","","John Murante",1343
"1144","Sarpy","Precinct 54",49,"Mem of Leg","","John Murante",1331
"1145","Sarpy","Precinct 55",49,"Mem of Leg","","John Murante",1546
"1146","Sarpy","Precinct 56",49,"Mem of Leg","","John Murante",1021
"1147","Sarpy","Precinct 57",49,"Mem of Leg","","John Murante",903
"1148","Sarpy","Precinct 58",49,"Mem of Leg","","John Murante",837
"1149","Sarpy","Precinct 59",49,"Mem of Leg","","John Murante",923
"1150","Sarpy","Precinct 60",49,"Mem of Leg","","John Murante",872
"1151","Sarpy","Precinct 61",49,"Mem of Leg","","John Murante",1956
"1152","Sarpy","Precinct 62",49,"Mem of Leg","","John Murante",1080
"1153","Sarpy","",49,"Mem of Leg","","Write-ins",296
"1154","Sarpy","Precinct 51",49,"Mem of Leg","","Write-ins",32
"1155","Sarpy","Precinct 52",49,"Mem of Leg","","Write-ins",31
"1156","Sarpy","Precinct 53",49,"Mem of Leg","","Write-ins",29
"1157","Sarpy","Precinct 54",49,"Mem of Leg","","Write-ins",27
"1158","Sarpy","Precinct 55",49,"Mem of Leg","","Write-ins",35
"1159","Sarpy","Precinct 56",49,"Mem of Leg","","Write-ins",18
"1160","Sarpy","Precinct 57",49,"Mem of Leg","","Write-ins",31
"1161","Sarpy","Precinct 58",49,"Mem of Leg","","Write-ins",13
"1162","Sarpy","Precinct 59",49,"Mem of Leg","","Write-ins",14
"1163","Sarpy","Precinct 60",49,"Mem of Leg","","Write-ins",16
"1164","Sarpy","Precinct 61",49,"Mem of Leg","","Write-ins",38
"1165","Sarpy","Precinct 62",49,"Mem of Leg","","Write-ins",12
"1166","Sarpy","",2,"State BOE Member","","Lisa Fricke",31384
"1167","Sarpy","Precinct 2",2,"State BOE Member","","Lisa Fricke",180
"1168","Sarpy","Precinct 5",2,"State BOE Member","","Lisa Fricke",582
"1169","Sarpy","Precinct 6",2,"State BOE Member","","Lisa Fricke",764
"1170","Sarpy","Precinct 7",2,"State BOE Member","","Lisa Fricke",439
"1171","Sarpy","Precinct 8",2,"State BOE Member","","Lisa Fricke",633
"1172","Sarpy","Precinct 9",2,"State BOE Member","","Lisa Fricke",640
"1173","Sarpy","Precinct 10",2,"State BOE Member","","Lisa Fricke",515
"1174","Sarpy","Precinct 11",2,"State BOE Member","","Lisa Fricke",881
"1175","Sarpy","Precinct 12",2,"State BOE Member","","Lisa Fricke",793
"1176","Sarpy","Precinct 19",2,"State BOE Member","","Lisa Fricke",679
"1177","Sarpy","Precinct 20",2,"State BOE Member","","Lisa Fricke",311
"1178","Sarpy","Precinct 21",2,"State BOE Member","","Lisa Fricke",966
"1179","Sarpy","Precinct 22",2,"State BOE Member","","Lisa Fricke",805
"1180","Sarpy","Precinct 23",2,"State BOE Member","","Lisa Fricke",950
"1181","Sarpy","Precinct 24",2,"State BOE Member","","Lisa Fricke",524
"1182","Sarpy","Precinct 25",2,"State BOE Member","","Lisa Fricke",542
"1183","Sarpy","Precinct 26",2,"State BOE Member","","Lisa Fricke",739
"1184","Sarpy","Precinct 31",2,"State BOE Member","","Lisa Fricke",1271
"1185","Sarpy","Precinct 32",2,"State BOE Member","","Lisa Fricke",698
"1186","Sarpy","Precinct 33",2,"State BOE Member","","Lisa Fricke",822
"1187","Sarpy","Precinct 36",2,"State BOE Member","","Lisa Fricke",788
"1188","Sarpy","Precinct 39",2,"State BOE Member","","Lisa Fricke",859
"1189","Sarpy","Precinct 40",2,"State BOE Member","","Lisa Fricke",852
"1190","Sarpy","Precinct 41",2,"State BOE Member","","Lisa Fricke",960
"1191","Sarpy","Precinct 42",2,"State BOE Member","","Lisa Fricke",877
"1192","Sarpy","Precinct 46",2,"State BOE Member","","Lisa Fricke",510
"1193","Sarpy","Precinct 47",2,"State BOE Member","","Lisa Fricke",398
"1194","Sarpy","Precinct 48",2,"State BOE Member","","Lisa Fricke",811
"1195","Sarpy","Precinct 49",2,"State BOE Member","","Lisa Fricke",992
"1196","Sarpy","Precinct 51",2,"State BOE Member","","Lisa Fricke",1117
"1197","Sarpy","Precinct 52",2,"State BOE Member","","Lisa Fricke",1122
"1198","Sarpy","Precinct 53",2,"State BOE Member","","Lisa Fricke",990
"1199","Sarpy","Precinct 54",2,"State BOE Member","","Lisa Fricke",966
"1200","Sarpy","Precinct 55",2,"State BOE Member","","Lisa Fricke",1091
"1201","Sarpy","Precinct 56",2,"State BOE Member","","Lisa Fricke",783
"1202","Sarpy","Precinct 57",2,"State BOE Member","","Lisa Fricke",703
"1203","Sarpy","Precinct 58",2,"State BOE Member","","Lisa Fricke",540
"1204","Sarpy","Precinct 59",2,"State BOE Member","","Lisa Fricke",605
"1205","Sarpy","Precinct 60",2,"State BOE Member","","Lisa Fricke",619
"1206","Sarpy","Precinct 61",2,"State BOE Member","","Lisa Fricke",1297
"1207","Sarpy","Precinct 62",2,"State BOE Member","","Lisa Fricke",770
"1208","Sarpy","",2,"State BOE Member","","Glen A. Flint",17111
"1209","Sarpy","Precinct 2",2,"State BOE Member","","Glen A. Flint",80
"1210","Sarpy","Precinct 5",2,"State BOE Member","","Glen A. Flint",327
"1211","Sarpy","Precinct 6",2,"State BOE Member","","Glen A. Flint",343
"1212","Sarpy","Precinct 7",2,"State BOE Member","","Glen A. Flint",245
"1213","Sarpy","Precinct 8",2,"State BOE Member","","Glen A. Flint",327
"1214","Sarpy","Precinct 9",2,"State BOE Member","","Glen A. Flint",397
"1215","Sarpy","Precinct 10",2,"State BOE Member","","Glen A. Flint",235
"1216","Sarpy","Precinct 11",2,"State BOE Member","","Glen A. Flint",591
"1217","Sarpy","Precinct 12",2,"State BOE Member","","Glen A. Flint",457
"1218","Sarpy","Precinct 19",2,"State BOE Member","","Glen A. Flint",474
"1219","Sarpy","Precinct 20",2,"State BOE Member","","Glen A. Flint",116
"1220","Sarpy","Precinct 21",2,"State BOE Member","","Glen A. Flint",720
"1221","Sarpy","Precinct 22",2,"State BOE Member","","Glen A. Flint",373
"1222","Sarpy","Precinct 23",2,"State BOE Member","","Glen A. Flint",640
"1223","Sarpy","Precinct 24",2,"State BOE Member","","Glen A. Flint",276
"1224","Sarpy","Precinct 25",2,"State BOE Member","","Glen A. Flint",352
"1225","Sarpy","Precinct 26",2,"State BOE Member","","Glen A. Flint",393
"1226","Sarpy","Precinct 31",2,"State BOE Member","","Glen A. Flint",669
"1227","Sarpy","Precinct 32",2,"State BOE Member","","Glen A. Flint",288
"1228","Sarpy","Precinct 33",2,"State BOE Member","","Glen A. Flint",324
"1229","Sarpy","Precinct 36",2,"State BOE Member","","Glen A. Flint",361
"1230","Sarpy","Precinct 39",2,"State BOE Member","","Glen A. Flint",466
"1231","Sarpy","Precinct 40",2,"State BOE Member","","Glen A. Flint",366
"1232","Sarpy","Precinct 41",2,"State BOE Member","","Glen A. Flint",513
"1233","Sarpy","Precinct 42",2,"State BOE Member","","Glen A. Flint",412
"1234","Sarpy","Precinct 46",2,"State BOE Member","","Glen A. Flint",344
"1235","Sarpy","Precinct 47",2,"State BOE Member","","Glen A. Flint",268
"1236","Sarpy","Precinct 48",2,"State BOE Member","","Glen A. Flint",662
"1237","Sarpy","Precinct 49",2,"State BOE Member","","Glen A. Flint",441
"1238","Sarpy","Precinct 51",2,"State BOE Member","","Glen A. Flint",652
"1239","Sarpy","Precinct 52",2,"State BOE Member","","Glen A. Flint",624
"1240","Sarpy","Precinct 53",2,"State BOE Member","","Glen A. Flint",512
"1241","Sarpy","Precinct 54",2,"State BOE Member","","Glen A. Flint",459
"1242","Sarpy","Precinct 55",2,"State BOE Member","","Glen A. Flint",610
"1243","Sarpy","Precinct 56",2,"State BOE Member","","Glen A. Flint",345
"1244","Sarpy","Precinct 57",2,"State BOE Member","","Glen A. Flint",332
"1245","Sarpy","Precinct 58",2,"State BOE Member","","Glen A. Flint",279
"1246","Sarpy","Precinct 59",2,"State BOE Member","","Glen A. Flint",365
"1247","Sarpy","Precinct 60",2,"State BOE Member","","Glen A. Flint",313
"1248","Sarpy","Precinct 61",2,"State BOE Member","","Glen A. Flint",755
"1249","Sarpy","Precinct 62",2,"State BOE Member","","Glen A. Flint",405
"1250","Sarpy","",2,"State BOE Member","","Write-ins",261
"1251","Sarpy","Precinct 2",2,"State BOE Member","","Write-ins",2
"1252","Sarpy","Precinct 5",2,"State BOE Member","","Write-ins",7
"1253","Sarpy","Precinct 6",2,"State BOE Member","","Write-ins",5
"1254","Sarpy","Precinct 7",2,"State BOE Member","","Write-ins",5
"1255","Sarpy","Precinct 8",2,"State BOE Member","","Write-ins",7
"1256","Sarpy","Precinct 9",2,"State BOE Member","","Write-ins",4
"1257","Sarpy","Precinct 10",2,"State BOE Member","","Write-ins",10
"1258","Sarpy","Precinct 11",2,"State BOE Member","","Write-ins",7
"1259","Sarpy","Precinct 12",2,"State BOE Member","","Write-ins",5
"1260","Sarpy","Precinct 19",2,"State BOE Member","","Write-ins",5
"1261","Sarpy","Precinct 20",2,"State BOE Member","","Write-ins",1
"1262","Sarpy","Precinct 21",2,"State BOE Member","","Write-ins",12
"1263","Sarpy","Precinct 22",2,"State BOE Member","","Write-ins",1
"1264","Sarpy","Precinct 23",2,"State BOE Member","","Write-ins",7
"1265","Sarpy","Precinct 24",2,"State BOE Member","","Write-ins",4
"1266","Sarpy","Precinct 25",2,"State BOE Member","","Write-ins",6
"1267","Sarpy","Precinct 26",2,"State BOE Member","","Write-ins",3
"1268","Sarpy","Precinct 31",2,"State BOE Member","","Write-ins",11
"1269","Sarpy","Precinct 32",2,"State BOE Member","","Write-ins",6
"1270","Sarpy","Precinct 33",2,"State BOE Member","","Write-ins",9
"1271","Sarpy","Precinct 36",2,"State BOE Member","","Write-ins",3
"1272","Sarpy","Precinct 39",2,"State BOE Member","","Write-ins",8
"1273","Sarpy","Precinct 40",2,"State BOE Member","","Write-ins",13
"1274","Sarpy","Precinct 41",2,"State BOE Member","","Write-ins",5
"1275","Sarpy","Precinct 42",2,"State BOE Member","","Write-ins",5
"1276","Sarpy","Precinct 46",2,"State BOE Member","","Write-ins",3
"1277","Sarpy","Precinct 47",2,"State BOE Member","","Write-ins",1
"1278","Sarpy","Precinct 48",2,"State BOE Member","","Write-ins",4
"1279","Sarpy","Precinct 49",2,"State BOE Member","","Write-ins",8
"1280","Sarpy","Precinct 51",2,"State BOE Member","","Write-ins",9
"1281","Sarpy","Precinct 52",2,"State BOE Member","","Write-ins",8
"1282","Sarpy","Precinct 53",2,"State BOE Member","","Write-ins",9
"1283","Sarpy","Precinct 54",2,"State BOE Member","","Write-ins",6
"1284","Sarpy","Precinct 55",2,"State BOE Member","","Write-ins",12
"1285","Sarpy","Precinct 56",2,"State BOE Member","","Write-ins",8
"1286","Sarpy","Precinct 57",2,"State BOE Member","","Write-ins",8
"1287","Sarpy","Precinct 58",2,"State BOE Member","","Write-ins",7
"1288","Sarpy","Precinct 59",2,"State BOE Member","","Write-ins",5
"1289","Sarpy","Precinct 60",2,"State BOE Member","","Write-ins",4
"1290","Sarpy","Precinct 61",2,"State BOE Member","","Write-ins",10
"1291","Sarpy","Precinct 62",2,"State BOE Member","","Write-ins",8
"1292","Sarpy","",4,"State BOE Member","","John Witzel",14134
"1293","Sarpy","Precinct 1",4,"State BOE Member","","John Witzel",738
"1294","Sarpy","Precinct 2",4,"State BOE Member","","John Witzel",485
"1295","Sarpy","Precinct 3",4,"State BOE Member","","John Witzel",1113
"1296","Sarpy","Precinct 4",4,"State BOE Member","","John Witzel",952
"1297","Sarpy","Precinct 7",4,"State BOE Member","","John Witzel",303
"1298","Sarpy","Precinct 13",4,"State BOE Member","","John Witzel",1172
"1299","Sarpy","Precinct 16",4,"State BOE Member","","John Witzel",1067
"1300","Sarpy","Precinct 17",4,"State BOE Member","","John Witzel",1067
"1301","Sarpy","Precinct 18",4,"State BOE Member","","John Witzel",844
"1302","Sarpy","Precinct 19",4,"State BOE Member","","John Witzel",511
"1303","Sarpy","Precinct 20",4,"State BOE Member","","John Witzel",818
"1304","Sarpy","Precinct 34",4,"State BOE Member","","John Witzel",1212
"1305","Sarpy","Precinct 35",4,"State BOE Member","","John Witzel",1012
"1306","Sarpy","Precinct 37",4,"State BOE Member","","John Witzel",1732
"1307","Sarpy","Precinct 38",4,"State BOE Member","","John Witzel",1108
"1308","Sarpy","",4,"State BOE Member","","Write-ins",265
"1309","Sarpy","Precinct 1",4,"State BOE Member","","Write-ins",24
"1310","Sarpy","Precinct 2",4,"State BOE Member","","Write-ins",9
"1311","Sarpy","Precinct 3",4,"State BOE Member","","Write-ins",15
"1312","Sarpy","Precinct 4",4,"State BOE Member","","Write-ins",24
"1313","Sarpy","Precinct 7",4,"State BOE Member","","Write-ins",5
"1314","Sarpy","Precinct 13",4,"State BOE Member","","Write-ins",15
"1315","Sarpy","Precinct 16",4,"State BOE Member","","Write-ins",28
"1316","Sarpy","Precinct 17",4,"State BOE Member","","Write-ins",27
"1317","Sarpy","Precinct 18",4,"State BOE Member","","Write-ins",21
"1318","Sarpy","Precinct 19",4,"State BOE Member","","Write-ins",14
"1319","Sarpy","Precinct 20",4,"State BOE Member","","Write-ins",16
"1320","Sarpy","Precinct 34",4,"State BOE Member","","Write-ins",16
"1321","Sarpy","Precinct 35",4,"State BOE Member","","Write-ins",15
"1322","Sarpy","Precinct 37",4,"State BOE Member","","Write-ins",22
"1323","Sarpy","Precinct 38",4,"State BOE Member","","Write-ins",14
"1324","Sarpy","",NA,"Retain Michael G. Heavican","","Yes",47256
"1325","Sarpy","Precinct 1",NA,"Retain Michael G. Heavican","","Yes",591
"1326","Sarpy","Precinct 2",NA,"Retain Michael G. Heavican","","Yes",592
"1327","Sarpy","Precinct 3",NA,"Retain Michael G. Heavican","","Yes",892
"1328","Sarpy","Precinct 4",NA,"Retain Michael G. Heavican","","Yes",787
"1329","Sarpy","Precinct 5",NA,"Retain Michael G. Heavican","","Yes",684
"1330","Sarpy","Precinct 6",NA,"Retain Michael G. Heavican","","Yes",800
"1331","Sarpy","Precinct 7",NA,"Retain Michael G. Heavican","","Yes",715
"1332","Sarpy","Precinct 8",NA,"Retain Michael G. Heavican","","Yes",711
"1333","Sarpy","Precinct 9",NA,"Retain Michael G. Heavican","","Yes",727
"1334","Sarpy","Precinct 10",NA,"Retain Michael G. Heavican","","Yes",517
"1335","Sarpy","Precinct 11",NA,"Retain Michael G. Heavican","","Yes",1080
"1336","Sarpy","Precinct 12",NA,"Retain Michael G. Heavican","","Yes",882
"1337","Sarpy","Precinct 13",NA,"Retain Michael G. Heavican","","Yes",1007
"1338","Sarpy","Precinct 16",NA,"Retain Michael G. Heavican","","Yes",841
"1339","Sarpy","Precinct 17",NA,"Retain Michael G. Heavican","","Yes",812
"1340","Sarpy","Precinct 18",NA,"Retain Michael G. Heavican","","Yes",653
"1341","Sarpy","Precinct 19",NA,"Retain Michael G. Heavican","","Yes",1324
"1342","Sarpy","Precinct 20",NA,"Retain Michael G. Heavican","","Yes",946
"1343","Sarpy","Precinct 21",NA,"Retain Michael G. Heavican","","Yes",1279
"1344","Sarpy","Precinct 22",NA,"Retain Michael G. Heavican","","Yes",842
"1345","Sarpy","Precinct 23",NA,"Retain Michael G. Heavican","","Yes",1256
"1346","Sarpy","Precinct 24",NA,"Retain Michael G. Heavican","","Yes",571
"1347","Sarpy","Precinct 25",NA,"Retain Michael G. Heavican","","Yes",672
"1348","Sarpy","Precinct 26",NA,"Retain Michael G. Heavican","","Yes",843
"1349","Sarpy","Precinct 31",NA,"Retain Michael G. Heavican","","Yes",1469
"1350","Sarpy","Precinct 32",NA,"Retain Michael G. Heavican","","Yes",691
"1351","Sarpy","Precinct 33",NA,"Retain Michael G. Heavican","","Yes",864
"1352","Sarpy","Precinct 34",NA,"Retain Michael G. Heavican","","Yes",1000
"1353","Sarpy","Precinct 35",NA,"Retain Michael G. Heavican","","Yes",826
"1354","Sarpy","Precinct 36",NA,"Retain Michael G. Heavican","","Yes",912
"1355","Sarpy","Precinct 37",NA,"Retain Michael G. Heavican","","Yes",1425
"1356","Sarpy","Precinct 38",NA,"Retain Michael G. Heavican","","Yes",918
"1357","Sarpy","Precinct 39",NA,"Retain Michael G. Heavican","","Yes",980
"1358","Sarpy","Precinct 40",NA,"Retain Michael G. Heavican","","Yes",875
"1359","Sarpy","Precinct 41",NA,"Retain Michael G. Heavican","","Yes",1148
"1360","Sarpy","Precinct 42",NA,"Retain Michael G. Heavican","","Yes",967
"1361","Sarpy","Precinct 46",NA,"Retain Michael G. Heavican","","Yes",605
"1362","Sarpy","Precinct 47",NA,"Retain Michael G. Heavican","","Yes",441
"1363","Sarpy","Precinct 48",NA,"Retain Michael G. Heavican","","Yes",1056
"1364","Sarpy","Precinct 49",NA,"Retain Michael G. Heavican","","Yes",1109
"1365","Sarpy","Precinct 51",NA,"Retain Michael G. Heavican","","Yes",1364
"1366","Sarpy","Precinct 52",NA,"Retain Michael G. Heavican","","Yes",1291
"1367","Sarpy","Precinct 53",NA,"Retain Michael G. Heavican","","Yes",1095
"1368","Sarpy","Precinct 54",NA,"Retain Michael G. Heavican","","Yes",1025
"1369","Sarpy","Precinct 55",NA,"Retain Michael G. Heavican","","Yes",1199
"1370","Sarpy","Precinct 56",NA,"Retain Michael G. Heavican","","Yes",777
"1371","Sarpy","Precinct 57",NA,"Retain Michael G. Heavican","","Yes",717
